"id","name","winepoints_signalled","state_signalled","sold","winepoints","state"
31775,"Quilceda Creek Cabernet Sauvignon 2016 0,75 l",1,1,1,98,"in"
31776,"Dönnhoff Schlossböckelheimer Felsenberg Riesling Spätlese trocken 2004 0,75 l",NULL,1,1,0,"0,5 cm"
31777,"Chateau de Fargues 2009 0,75 l",1,1,1,97,"in"
31778,"Chateau Doisy-Vedrines 2005 0,75 l",1,1,1,91,"in"
31779,"Mellasat Cabernet Sauvignon 2013 0,75 l",NULL,1,NULL,0,"in"
31780,"Moet & Chandon Dom Perignon ""Luminous"" Brut 2004 1,5 l",1,1,1,92,"0,5 cm"
31781,"Tynan, Christopher Judge Family Vineyard Syrah 2016 0,75 l",NULL,1,NULL,0,"in"
31782,"Penfolds Cabernet Sauvignon Bin 707 1998 0,75 l",1,1,1,92,"in"
31783,"Tenementi, Angelini Brunello di Montalcino Val di Suga 1979 0,75 l",NULL,1,1,0,"ts, Etiketten ganz leicht verschmutzt"
31784,"Erika Obermeyer Syrah-Grenache- Cinsault 2016 0,75 l",NULL,1,1,0,"0,5 cm"
31785,"Kalleske Grenache Old Vine 2006 0,75 l",1,1,NULL,92,"1 cm"
31786,"Giacosa, Bruno Rabaja Barbaresco 1996 0,75 l",NULL,1,1,0,"ts"
31787,"Freie Weingärtner Wachau Weissenkirchner Achleiten Grüner Veltliner Smaragd 2000 1,5 l",1,1,NULL,90,"in, Etikett ganz leicht beschädigt"
31788,"Ducastaing Fine Armagnac X.O. Bernard VII Hors d'Age NV 0,7 l",NULL,1,NULL,0,"2,5 cm"
31790,"Chateau Giscours 2000 0,75 l",1,1,1,90,"in, Etiketten ganz leicht verschmutzt"
31791,"Chateau l´Eglise-Clinet 1986 0,75 l",1,1,1,90,"ts, Etikett ganz leicht verschmutzt"
31792,"Chateau Pradeaux Bandol rouge 1988 0,75 l",1,1,NULL,90,"in, Etiketten leicht beschädigt"
31793,"Chateau Pradeaux Bandol rouge 1989 1,5 l",1,1,1,93,"in"
31794,"Chateau Pradeaux Bandol rouge 1989 1,5 l",1,1,NULL,93,"in"
31795,"Domaine Jamet Cote Rotie 1988 0,75 l",1,1,1,95,"1 cm"
31796,"Domaine Jamet Cote Rotie 1988 0,75 l",1,1,1,95,"2 cm"
31797,"Domaine Jamet Cote Rotie 1988 0,75 l",1,1,NULL,95,"2 cm"
31798,"Les Cailloux (Lucien et Andre Brunel) Chateauneuf-du-Pape 1995 0,75 l",1,1,1,90,"0,5 cm"
31799,"Chateau Le Tertre-Roteboeuf 1995 0,75 l",1,1,1,94,"in, Kapsel ganz leicht beschädigt"
31800,"Burlotto Barolo Acclivi 2010 1,5 l",NULL,1,1,0,"in"
31801,"Burlotto Barolo Acclivi 2016 0,75 l",1,1,1,96,"in"
31802,"Burlotto Barolo Monvigliero 1999 0,75 l",NULL,1,1,0,"in"
31803,"Burlotto Barolo Monvigliero 2004 0,75 l",NULL,1,1,0,"in"
31804,"Burlotto Barolo Monvigliero 2005 0,75 l",1,1,1,90,"in"
31805,"Burlotto Barolo Monvigliero 2005 0,75 l",1,1,1,90,"in"
31806,"Burlotto Barolo Monvigliero 2006 0,75 l",1,1,1,94,"in"
31807,"Burlotto Barolo Monvigliero 2007 0,75 l",1,1,1,94,"in"
31808,"Burlotto Barolo Monvigliero 2009 0,75 l",NULL,1,1,0,"in"
31809,"Burlotto Barolo Monvigliero 2011 0,75 l",1,1,1,93,"in"
31812,"Chateau Bon Pasteur 2005 0,75 l",1,1,1,95,"in"
31813,"Moet & Chandon Dom Perignon Brut 1993 0,75 l",NULL,1,1,0,"0,5 cm"
31814,"Barbier, Rene Clos Mogador 1993 0,75 l",1,1,1,90,"ts"
31815,"Chateau Gruaud-Larose La Roseraie de Gruaud-Larose 2003 0,75 l",NULL,1,NULL,0,"in"
31816,"Quinta do Vale Meao Tinto 2004 0,75 l",1,1,NULL,97,"2 cm"
31817,"Bodegas Roda Cirsion 2004 0,75 l",1,1,1,93,"in"
31818,"Pichler, F.X. Dürnsteiner Liebenberg Grüner Veltliner Smaragd 2017 1,5 l",1,1,NULL,93,"0,5 cm"
31819,"Baron Patrick de Ladoucette du Chateau Nozet Pouilly Fume Baron de L 1985 0,75 l",NULL,1,NULL,0,"4,5 cm"
31820,"Chateau la Dominique 1993 0,75 l",NULL,1,1,0,"ts"
31821,"Heymann Löwenstein Winninger Uhlen Blaufüßer Lay Riesling Erste Lage 2007 0,75 l(2)",1,1,1,92,"1 cm"
31822,"Domaine Bizot Vosne Romanee Les Jachees 2007 0,75 l",NULL,1,1,0,"0,5 cm"
31823,"Domaine Jean Marie Fourrier Griotte Chambertin Vieilles Vignes Grand Cru 2008 0,75 l",1,1,NULL,96,"0,5 cm, Etikett leicht beschädigt, verschmutzt"
31824,"Bodegas Artazu Santa Cruz de Artazu 2001 0,75 l",NULL,1,NULL,0,"1,5 cm"
31825,"Mas d'En Gil Clos Fonta 1998 0,75 l",1,1,1,92,"in"
31826,"Mas Doix 2000 0,75 l(1)",1,1,1,96,"in, Etikett beschädigt, ganz leicht verschmutzt"
31827,"Vall Llach Idus 2001 0,75 l(1)",1,1,1,92,"in"
31828,"Bodegas Alejandro Fernandez Pesquera Reserva 1996 0,75 l",NULL,1,1,0,"ts, Etiketten ganz leicht verschmutzt"
31829,"Bodegas Mauro Mauro Vendimia Seleccionada 2000 0,75 l",1,1,1,92,"ts"
31830,"Domaine Faiveley Corton Charlemagne Grand Cru 1992 0,75 l",NULL,1,NULL,0,"4 cm, Etikett leicht verschmutzt, ganz leicht kellergrau"
31831,"Drouhin, Joseph Chassagne-Montrachet Marquis De Laguiche 1996 0,75 l",NULL,1,1,0,"0,5 cm, Etiketten leicht verschmutzt"
31832,"Drouhin, Joseph Chassagne-Montrachet Marquis De Laguiche 1997 0,75 l",NULL,1,1,0,"0,5 cm, Etiketten ganz leicht beschädigt, leicht verschmutzt"
31833,"Jadot, Louis Chassagne-Montrachet La Romanee 1er Cru 1999 0,75 l(3)",NULL,1,1,0,"0,5 cm, Etiketten ganz leicht verschmutzt"
31834,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 1996 0,75 l",1,1,1,94,"1 cm"
31835,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 1997 0,75 l",1,1,1,93,"0,5 cm"
31836,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 1998 0,75 l",1,1,NULL,89,"0,5 cm"
31837,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 1998 0,75 l",1,1,NULL,89,"0,5 cm, Kapsel ganz leicht beschädigt"
31838,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 1998 0,75 l",1,1,NULL,89,"0,5 cm"
31839,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 2000 0,75 l",NULL,1,1,0,"0,5 cm, Etikett ganz leicht verschmutzt"
31840,"Alzinger, Leo Loibner Loibenberg Grüner Veltliner Smaragd 2019 3,0 l",1,1,1,97,"0,5 cm"
31841,"Alzinger, Leo Loibner Loibenberg Riesling Smaragd 2018 1,5 l",1,1,1,92,"in"
31844,"Knoll, Emmerich Dürnsteiner Kellerberg Riesling Smaragd 2018 1,5 l",1,1,1,91,"in"
31845,"Knoll, Emmerich Loibner Kreutles Grüner Veltliner Smaragd 2018 1,5 l",1,1,1,90,"in"
31846,"Knoll, Emmerich Loibner Loibenberg Grüner Veltliner Smaragd 2019 1,5 l",1,1,1,97,"in"
31847,"Knoll, Emmerich Loibner Loibenberg Riesling Smaragd 2018 1,5 l",1,1,1,91,"in"
31848,"Pichler, F.X. Grüner Veltliner M Smaragd 2019 0,75 l",NULL,1,1,0,"0,5 cm"
31849,"Pichler, F.X. Grüner Veltliner M Smaragd 2019 0,75 l",NULL,1,1,0,"0,5 cm"
31850,"Chateau Canon-La-Gaffeliere 2005 0,75 l",1,1,1,94,"in-ts"
31851,"Chateau Cantin  Chateau Cantin 1996 0,75 l(5)",NULL,1,NULL,0,"in"
31852,"Chateau Fombrauge 2005 1,5 l",1,1,1,92,"in, Etikett ganz leicht verschmutzt"
31853,"Chateau Pavie Decesse 2004 0,75 l",1,1,1,94,"in"
31854,"Chateau Quinault L'Enclos 1999 0,75 l",1,1,1,91,"in"
31855,"Chateau Le Boscq 2003 0,75 l",NULL,1,1,0,"in"
31856,"Chateau Montrose 1995 0,75 l",1,1,1,92,"in, Kapsel ganz leicht beschädigt"
31857,"Chateau Montrose 2000 1,5 l",1,1,1,94,"in, Kapsel ganz leicht beschädigt"
31858,"Chateau Branaire-Ducru 2005 0,75 l",1,1,1,93,"in"
31859,"Chateau Leoville Las Cases 2005 0,75 l",1,1,1,97,"in, Etiketten ganz leicht beschädigt"
31860,"Chateau Trotanoy 1989 0,75 l",1,1,1,90,"in, Kapsel ganz leicht beschädigt"
31861,"Chateau La Gaffeliere Naudes 1937 0,75 l",NULL,1,1,0,"ms, Etikett stark verschmutzt, Kapsel ganz leicht beschädigt"
31862,"Mayschosser Winzervereinigung Früburgunder 2014 0,75 l(3)",NULL,1,1,0,"0,5 cm, Etiketten ganz leicht beschädigt"
31863,"Fürst, Rudolf Bürgstadter Centgrafenberg Frühburgunder ""R"" Auslese 1997 0,75 l",NULL,1,1,0,"1,5 cm, Etikett ganz leicht verschmutzt"
31864,"Sauer, Horst Eschendorf am Lumpen Silvaner Grosses Gewächs 2016 0,75 l(3)",NULL,1,1,0,"0,5 cm"
31865,"Boch Trittenheimer Apotheke Riesling Eiswein 2007 0,75 l",NULL,1,1,0,"in"
31866,"Prunotto Barbera d'Asti ""Costamiole"" 2010 0,75 l(1)",NULL,1,1,0,"in"
31867,"Ciacci Piccolomini d'Aragona Rosso di Montalcino 2016 0,75 l(4)",NULL,1,1,0,"in"
31868,"Heinrich, Gernot Salzberg 2013 0,75 l(1)",1,1,1,91,"in, Etikett leicht verschmutzt"
31869,"Waldschütz Grüner Veltliner Reserve 2012 0,75 l(2)",NULL,1,1,0,"0,5 cm"
31870,"Domaine René Engel Echezeaux Grand Cru 2000 0,75 l",NULL,1,1,0,"1,5 cm, Etikett leicht beschädigt, leicht verschmutzt, Kapsel ganz leicht beschädigt"
31899,"Giacosa, Bruno Barbaresco Gallina di Neive 1986 0,75 l",NULL,1,1,0,"ts, Etikett ganz leicht verschmutzt"
31871,"Domaine René Engel Echezeaux Grand Cru 2003 0,75 l",1,1,1,91,"0,5 cm, Etikett leicht beschädigt, leicht verschmutzt, Kapsel ganz leicht beschädigt"
31872,"Domaine René Engel Echezeaux Grand Cru 2003 0,75 l",1,1,1,91,"0,5 cm, Etikett leicht beschädigt, leicht verschmutzt"
31873,"Domaine René Engel Grands-Echezeaux Grand Cru 2002 0,75 l",1,1,1,97,"1 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
31874,"Domaine du Comte Liger-Belair La Romanee Grand Cru 2017 0,75 l",1,1,1,94,"0,5 cm"
31875,"Chateau Gruaud-Larose 1988 0,75 l",1,1,1,92,"ts, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
31876,"Barry, Jim The Armagh 1998 0,75 l",1,1,1,93,"ts"
31877,"La Chablisienne Chablis Les Preuses Grand Cru 1996 3,0 l",NULL,1,1,0,"5 cm, Kapsel leicht beschädigt, Leckspuren"
31878,"Veuve Clicquot Ponsardin Vintage Reserve Brut 1988 0,75 l(1)",NULL,1,1,0,"1 cm"
31879,"Mure, Rene Vorbourg Clos Saint Landelin Gewüztraminer Vendange Tardive 1997 0,375 l",NULL,1,NULL,0,"0,5 cm"
31880,"Chateau Lilian Ladouys 1995 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt"
31881,"Chateau Lagrange Les Fiefs de Lagrange, 2e vin de Lagrange 1995 0,75 l",NULL,1,1,0,"in, Kapsel ganz leicht beschädigt"
31882,"Weingut Egon Müller Scharzhofberger Riesling Kabinett 2007 0,75 l(1)",1,1,1,90,"1 cm"
31883,"Weingut Friedrich Becker Pinot Noir 2004 0,75 l",NULL,1,1,0,"1 cm"
31884,"Weingut Friedrich Becker Pinot Noir 2005 0,75 l",NULL,1,1,0,"0,5 cm, Etiketten ganz leicht verschmutzt"
31885,"Weingut Friedrich Becker Pinot Noir 2005 0,75 l",NULL,1,1,0,"0,5 cm, Etiketten ganz leicht verschmutzt"
31886,"Weingut Friedrich Becker Pinot Noir ""Hommage""  2004 0,75 l",NULL,1,1,0,"0,5 cm, Etikett ganz leicht verschmutzt"
31887,"Kesseler, August Assmannshäuser Höllenberg Spätburgunder Trocken 2005 0,75 l",1,1,1,91,"0,5 cm, Etikett ganz leicht verschmutzt"
31888,"Weil, Robert Kiedricher Gräfenberg Riesling Auslese 2005 0,75 l",NULL,1,1,0,"0,5 cm"
31889,"Weingut Keller Dalsheimer Bürgel ""Felix"" Spätburgunder 2001 0,75 l",NULL,1,1,0,"0,5 cm, Farbabrieb an der Kapsel"
31890,"Chateau Pavie 1988 0,75 l",NULL,1,1,0,"ts"
31891,"Chateau Cos d´Estournel 1978 0,75 l(1)",NULL,1,1,0,"hs, Etikett ganz leicht beschädigt, stark verschmutzt, ganz leicht kellergrau"
31892,"Chateau Ducru-Beaucaillou 1978 0,75 l",1,1,1,90,"ts, Etiketten stark verschmutzt, ganz leicht kellergrau"
31893,"Chateau Ducru-Beaucaillou 1981 0,75 l",NULL,1,1,0,"in, Etiketten leicht verschmutzt, ganz leicht kellergrau"
31894,"Chateau Ducru-Beaucaillou 2000 0,75 l",1,1,1,96,"in"
31895,"Burlotto Barolo 1985 0,75 l(1)",NULL,1,1,0,"ts, Etikett leicht verschmutzt"
31896,"Fiorina, Franco Barolo Riserva 1978 0,75 l",NULL,1,1,0,"hs, Etiketten ganz leicht verschmutzt"
31897,"Gaja, Angelo Barbaresco 1982 0,75 l(2)",NULL,1,1,0,"1 cm, Etiketten ganz leicht verschmutzt"
31898,"Giacosa, Bruno Barbaresco Gallina di Neive 1986 0,75 l",NULL,1,1,0,"ts, Etikett ganz leicht verschmutzt"
31901,"Landmann Freiburger Steimauer Chardonnay 2005 0,75 l(1)",NULL,1,1,0,"in, Etikett ganz leicht verschmutzt"
31902,"Brun, Jean-Paul Moulin a Vent 1999 0,75 l(1)",1,1,1,95,"0,5 cm, Etikett ganz leicht verschmutzt"
31903,"Chateau du Cedre Grand Cuvee 2005 0,75 l",NULL,1,1,0,"in"
31904,"Bonneau du Martray Corton Charlemagne Grand Cru 2002 0,75 l",1,1,1,92,"0,5 cm"
31905,"Domaine Anne Gros Clos de Vougeot Le Grand Maupertui Grand Cru 2004 0,75 l",NULL,1,NULL,0,"0,5 cm"
31906,"Domaine Anne Gros Clos de Vougeot Le Grand Maupertui Grand Cru 2004 0,75 l",NULL,1,NULL,0,"0,5 cm, Etikett ganz leicht verschmutzt"
31907,"Domaine Rossignol Trapet Gevrey Chambertin Petite Chapelle 1er Cru 2004 0,75 l(1)",NULL,1,1,0,"0,5 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
31908,"Domaine Gauby Cotes du Roussillon Villages Cuvee Muntada 1999 0,75 l(1)",1,1,1,95,"in, Etikett ganz leicht verschmutzt"
31909,"Chateau Sociando-Mallet 1995 0,75 l(1)",1,1,1,90,"in, Etikett ganz leicht beschädigt, leicht verschmutzt, leicht kellergrau"
31910,"Schwarz Wine Company Grenache Thiele Road 2005 0,75 l",NULL,1,NULL,0,"0,5 cm"
31911,"Schwarz Wine Company Grenache Thiele Road 2005 0,75 l",NULL,1,1,0,"0,5 cm"
31912,"Schwarz Wine Company Shiraz Nitschke Block 2005 0,75 l",NULL,1,1,0,"0,5 cm"
31913,"Schwarz Wine Company Shiraz Nitschke Block 2005 0,75 l",NULL,1,1,0,"0,5 cm"
31914,"Standish The Standish Shiraz 2005 0,75 l",1,1,1,96,"2,5 cm"
31915,"Standish The Standish Shiraz 2005 0,75 l",1,1,1,96,"2,5 cm"
31916,"Standish The Standish Shiraz 2005 0,75 l",1,1,1,96,"2,5 cm"
31917,"Standish The Standish Shiraz 2005 0,75 l",1,1,1,96,"2,5 cm"
31918,"Teusner ""Joshua"" Grenache - Mataro -Shiraz 2006 0,75 l",1,1,1,91,"2 cm"
31919,"Teusner ""Joshua"" Grenache - Mataro -Shiraz 2006 0,75 l",1,1,1,91,"2 cm"
31920,"Tenuta di Caparzo Brunello di Montalcino 1997 3,0 l",NULL,1,1,0,"in"
31921,"Foradori Teroldego Granato 2001 3,0 l",1,1,1,90,"ts, Leckspuren"
31922,"Falesco Montiano 1999 3,0 l",1,1,1,95,"in, Etikett ganz leicht verschmutzt"
31923,"Aalto Aalto PS 2003 3,0 l",1,1,1,93,"in"
31924,"Aalto Aalto PS 2009 1,5 l",1,1,1,93,"in"
31925,"Aalto Aalto PS 2009 1,5 l",1,1,1,93,"in"
32011,"Pichler, F.X. Grüner Veltliner M Smaragd 2019 6,0 l",NULL,1,1,0,"1 cm, Limitiert - Nummer 17/22 Stück Weltweit"
31926,"Bodegas Alejandro Fernandez Pesquera Reserva 1999 3,0 l",1,1,1,93,"in"
31927,"Bodegas Alejandro Fernandez Pesquera Reserva 2001 3,0 l",NULL,1,1,0,"in"
31928,"Bodegas Alejandro Fernandez Pesquera Reserva 2004 3,0 l",1,1,1,94,"in"
31929,"Burgos, Juan Manuel Avan Concentracion 2005 3,0 l",NULL,1,1,0,"in"
31930,"Stiegelmar, Georg Golser Ungerberg Zweigelt 2000 3,0 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt, Kapsel ganz leicht beschädigt"
31931,"Stiegelmar, Georg Zweigelt Cabernet Sauvignon 1997 3,0 l",NULL,1,1,0,"in, Etiketten stark verschmutzt, Kapsel beschädigt"
31932,"Stiegelmar, Georg Zweigelt Cabernet Sauvignon 1999 3,0 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt, Kapsel ganz leicht beschädigt"
31933,"Palacios, Alvaro L'Ermita 1995 0,75 l",1,1,1,94,"in, Etikett verschmutzt"
31934,"Bodegas Alejandro Fernandez Pesquera Gran Reserva 1992 1,5 l",NULL,1,1,0,"in, Etikett ganz leicht beschädigt, verschmutzt"
31935,"Shafer Vineyards Cabernet Sauvignon Hillside Select 1995 0,75 l",1,1,1,98,"in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
31936,"Mellasat Viognier 2016 0,75 l",NULL,1,1,0,"0,5 cm"
31937,"Amiot Servelle Chambolle Musigny Les Amoureuses 1er Cru 2007 0,75 l",NULL,1,1,0,"0,5 cm"
31938,"Hudelot-Noellat, Alain Richebourg Grand Cru 2004 0,75 l",1,1,1,92,"1 cm, Etikett ganz leicht verschmutzt"
31939,"Hudelot-Noellat, Alain Richebourg Grand Cru 2004 0,75 l",1,1,1,92,"1 cm, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt"
31940,"Saouma Chateauneuf-du-Pape Arioso 2009 0,75 l",1,1,1,95,"0,5 cm"
31941,"Clos Saint Jean Chateauneuf-du-Pape ""La Combe des Fous"" 2008 0,75 l",1,1,1,94,"1,5 cm"
31942,"Chateau Belgrave 1961 0,75 l",NULL,1,1,0,"lms, Etiketten stark beschädigt, stark verschmutzt, Kapsel beschädigt, 1 x Kapsel oxidert, Leckspuren"
31943,"Kaapzicht Estate Steytler Pinotage 2003 0,75 l",NULL,1,1,0,"in"
31944,"Shirvington Cabernet Sauvignon 2004 0,75 l",1,1,NULL,90,"in"
31945,"Ojai Syrah Roll Ranch Vineyard 2005 0,75 l(5)",1,1,NULL,91,"0,5 cm, Etiketten ganz leicht verschmutzt"
31946,"Chateau Guiraud 2005 0,375 l",1,1,1,92,"in"
31947,"Domaine de Cristia Chateauneuf-du-Pape ""Cuvee Renaissance"" 2010 0,75 l",1,1,NULL,95,"1 cm"
31948,"Ojai Syrah Roll Ranch Vineyard 2005 0,75 l",1,1,1,91,"0,5 cm"
31949,"Rockford Moppa Springs Red 2004 0,75 l",NULL,1,NULL,0,"in"
31950,"Gritsch Mauritiushof Hochrain Grüner Veltliner Smaragd 2019 0,75 l",NULL,1,1,0,"0,5 cm"
31951,"Hirtzberger, Franz Rotes Tor Grüner Veltliner Smaragd 1997 0,75 l",NULL,1,1,0,"0,5 cm"
31952,"De Lisio Grenache 2005 0,75 l",1,1,NULL,92,"2 cm"
31953,"Chateau Les Carmes Haut-Brion 2005 0,75 l",1,1,1,93,"in, 2x Etiketten ganz leicht beschädigt"
31954,"Chateau Haut-Brion 1970 0,75 l",NULL,1,1,0,"3,5 cm, Etikett verschmutzt, Flasche verschmutzt"
31955,"Viader Cabernet Sauvignon 1999 0,75 l",NULL,1,1,0,"in"
31956,"Continuum Estate Continuum Propriertary Red 2017 1,5 l",1,1,NULL,97,"in"
31957,"Domaine du Vieux Telegraphe (Brunier) Chateauneuf-du-Pape ""La Crau"" 2010 0,75 l",1,1,1,96,"1 cm"
31958,"Roederer, Louis Cristal Brut 2000 0,75 l",1,1,1,95,"0,5 cm"
31959,"Vietti Barolo Castiglione 2000 0,75 l",1,1,1,90,"1 cm"
31960,"Chateau Le Tertre-Roteboeuf 1995 0,75 l",1,1,1,94,"in, Kapsel beschädigt"
31961,"Chateau Beychevelle 1989 0,75 l",1,1,1,93,"in"
31962,"Quinta do Passadouro Vintage Port 1995 0,75 l(1)",NULL,1,1,0,"in, Etikett ganz leicht verschmutzt"
31963,"Bodegas Berberana Gran Reserva 1978 0,75 l(2)",NULL,1,1,0,"hs, Etiketten ganz leicht verschmutzt"
31964,"Chateau La Tour de By 2000 0,75 l(4)",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt"
31965,"Chateau La Tour de By 2006 0,75 l",NULL,1,1,0,"in"
31966,"Chateau La Tour de By 2009 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt"
31967,"Chateau La Tour de By 2009 1,5 l",NULL,1,1,0,"in"
31968,"Chateau La Tour de By 2009 1,5 l",NULL,1,1,0,"in"
31969,"Chateau La Tour de By Chateau La Tour de By ""Heritage Marc Pages"" 2009 0,75 l",NULL,1,1,0,"in"
31970,"Burlotto Barolo Monvigliero 2011 0,75 l",1,1,1,93,"in"
31971,"Burlotto Barolo Monvigliero 2011 0,75 l",1,1,1,93,"in"
31972,"Burlotto Barolo Vigneto Cannubi 2004 0,75 l",NULL,1,1,0,"in"
31973,"Burlotto Barolo Vigneto Cannubi 2004 1,5 l",NULL,1,1,0,"in"
31974,"Burlotto Barolo Vigneto Cannubi 2005 0,75 l",1,1,1,93,"in"
31975,"Burlotto Barolo Vigneto Cannubi 2007 0,75 l",1,1,1,93,"in"
31976,"Burlotto Barolo Vigneto Cannubi 2011 0,75 l",1,1,1,92,"in"
31977,"Cortese, Giuseppe Barbaresco Rabaja 2004 0,75 l(2)",1,1,1,92,"ts"
31978,"Cortese, Giuseppe Barbaresco Rabaja 2010 0,75 l",NULL,1,1,0,"ts"
31979,"Cortese, Giuseppe Barbaresco Rabaja Riserva 1999 0,75 l",1,1,1,91,"ts"
31980,"Weingut Keller Dalsheimer Bürgel Spätburgunder Grosses Gewächs 2009 0,75 l",NULL,1,1,0,"0,5 cm, 1 x Etikett faltig"
31981,"I Veroni Vin Santo 2006 0,375 l",NULL,1,NULL,0,"in"
31982,"Chateau Sociando-Mallet 1989 0,75 l(4)",1,1,1,90,"in, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
31983,"Rossignol, Nicolas Volnay Taillepieds 1er Cru 2006 1,5 l",1,1,NULL,91,"1 cm"
31984,"Domaine Leroy Corton Charlemagne Grand Cru 1994 0,75 l",NULL,1,NULL,0,"0,5 cm, Etikett stark beschädigt, stark verschmutzt"
31985,"Levi, Serafino Grappa - braun 48 % Vol. 2005 0,7 l",NULL,1,NULL,0,"5 cm"
31987,"Dönnhoff Oberhauser Brücke Riesling Spätlese 2006 0,75 l",NULL,1,1,0,"0,5 cm, 1 x Kapsel faltig"
31988,"Giacosa, Bruno Barbaresco Santo Stefano di Neive 2001 0,75 l",1,1,1,94,"in"
31989,"Knoll, Emmerich Loibner Grüner Veltliner Beerenauslese 2000 0,5 l",NULL,1,NULL,0,"0,5 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt, teils mit Zusatzaufkleber"
31990,"Bodegas Muga Torre Muga 1994 0,75 l",1,1,1,91,"in, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
31991,"Bodegas Roda Roda I Reserva 1996 0,75 l",NULL,1,1,0,"in"
31992,"La Rioja Alta Rioja Gran Reserva 890 1981 0,75 l",1,1,1,92,"hs, Etikett ganz leicht verschmutzt"
31993,"Marques de Grinon Coleccion Personal Reserva 1989 0,75 l",NULL,1,NULL,0,"ts"
31994,"Marques de Grinon Dominio de Sugar Enartis 1999 0,75 l",NULL,1,NULL,0,"in"
31995,"Celler de Capcanes Cabrida 1996 0,75 l",NULL,1,1,0,"in"
31996,"Weingut Keller Riesling G-Max 2009 0,75 l",1,1,NULL,96,"0,5 cm"
31997,"Faurie, Bernard Hermitage rouge 2010 0,75 l",NULL,1,1,0,"0,5 cm, Etiketten ganz leicht verschmutzt"
31998,"NWAO (Nationale Union des Weinbaus) Massandra Black Muscat ""Tavrida"" Collection 1938 0,75 l",NULL,1,1,0,"in, Etikett leicht beschädigt, leicht verschmutzt, mit Zertifikat"
31999,"NWAO (Nationale Union des Weinbaus) Massandra White Muscat ""Livadia"" Collection 1975 0,75 l",NULL,1,1,0,"in, Etikett leicht beschädigt, leicht verschmutzt, mit Zertifikat"
32000,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 2001 0,75 l",NULL,1,1,0,"0,5 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
32001,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 2003 0,75 l",NULL,1,1,0,"0,5 cm"
32002,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 2003 0,75 l",NULL,1,1,0,"0,5 cm"
32003,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 2003 0,75 l",NULL,1,1,0,"0,5 cm"
32004,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 2004 0,75 l",NULL,1,1,0,"0,5 cm"
32005,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 2004 0,75 l",NULL,1,1,0,"0,5 cm"
32006,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 2004 0,75 l",NULL,1,1,0,"0,5 cm"
32007,"Jadot, Louis Corton Charlemagne Grand Cru 2001 0,75 l",1,1,1,88,"0,5 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
32008,"Domaine Anne Gros Richebourg Grand Cru 1997 0,75 l",1,1,1,94,"0,5 cm, Etikett ganz leicht verschmutzt"
32009,"Domaine Anne Gros Richebourg Grand Cru 1997 0,75 l",1,1,1,94,"0,5 cm, Etikett ganz leicht verschmutzt"
32010,"Pichler, F.X. Grüner Veltliner M Smaragd 2019 3,0 l",NULL,1,1,0,"0,5 cm, Limitiert - Nummer 11/13 Stück Weltweit"
32012,"Pichler, F.X. Loibner Loibenberg Grüner Veltliner Smaragd 2018 0,75 l",1,1,NULL,93,"0,5 cm"
32013,"Pichler, F.X. Loibner Loibenberg Grüner Veltliner Smaragd 2018 0,75 l",1,1,NULL,93,"0,5 cm"
32014,"Pichler, F.X. Loibner Loibenberg Riesling Smaragd 2015 0,75 l",1,1,1,92,"0,5 cm"
32015,"Pichler, F.X. Loibner Loibenberg Riesling Smaragd 2015 0,75 l",1,1,1,92,"0,5 cm"
32016,"Pichler, F.X. Ried Kellerberg Grüner Veltliner Smaragd 2019 0,75 l",NULL,1,1,0,"0,5 cm"
